mcEdepQuenched,BerekelyAlphaBeta
3.97618,632.128
3.97573,44.4529
3.97573,548.913
3.9569,16.1546
3.9569,641.007
3.99045,21.1741
3.99045,666.108
3.98733,53.2255
3.98733,578.368
4.0189,-15.8969
4.0189,683.915
3.97088,36.2045
3.97088,471.901
3.98517,24.6623
3.98517,533.234
3.98865,38.5758
3.98865,435.954
3.96355,43.531
3.96355,568.082
3.96589,-3.70499
3.96589,423.775
3.96991,29.2202
3.96991,561.91
3.96894,47.3614
3.96894,821.103
4.00404,9.48896
3.98,36.9661
3.98,749.359
3.93266,-0.805693
3.93266,652.012
3.98579,0.886795
3.98579,675.661
3.92728,33.0143
3.92728,703.035
4.03276,-1.63839
3.96506,32.6803
3.96506,552.41
3.93351,8.23115
3.93351,476.203
3.99138,12.6348
3.99138,805.163
3.9552,17.5281
3.9552,611.049
4.01087,29.7954
4.01087,581.185
3.95706,11.2895
3.95706,506.752
3.92594,52.5462
3.92594,589.502
3.95028,13.5549
3.95028,720.898
3.94273,6.48116
3.94273,529.81
4.00959,38.5051
4.00959,583.93
3.96301,18.6909
3.96301,646.199
3.93514,-11.5293
3.91955,14.3504
3.91515,25.9528
3.91515,656.542
3.93511,28.3961
3.93511,664.642
3.95343,-0.565476
3.95343,717.977
3.91303,33.4123
3.91303,516.677
3.98478,12.1133
3.98478,601.602
3.93354,22.6362
4.01164,14.558
4.01164,704.575
3.97637,0.185112
3.97637,536.911
3.99655,28.7121
3.99655,589.903
3.99449,30.3745
3.99449,750.406
3.9869,-1.55064
3.9869,472
4.06678,22.3575
4.06678,477.415
3.93212,8.45567
3.93212,406.96
3.94175,4.97578
3.94175,606.265
3.9684,-3.42659
3.9684,483.861
3.92792,40.6386
3.92792,556.964
3.95466,2.91881
3.95466,556.015
3.97576,13.4332
3.97576,636.945
3.96434,22.5314
3.96434,647.04
3.96052,-6.63684
3.96052,615.804
3.96066,7.93972
3.96066,610.86
3.98092,14.9352
3.98092,677.223
3.99212,-1.92264
3.99212,608.816
3.98248,4.95143
3.98248,428.346
3.9016,48.2383
3.9016,718.203
3.98544,7.7211
3.98544,568.704
3.96115,32.1614
3.96115,603.31
3.97782,9.34496
3.97782,433.014
4.00441,-5.87397
4.00441,519.034
3.96249,8.56415
3.96249,486.417
3.98622,-0.0266412
3.98622,667.062
3.93267,12.9056
3.93267,683.985
4.0035,7.30846
4.0035,612.533
3.93501,-11.4739
3.93501,497.238
3.96068,31.6362
3.96068,612.948
3.97262,2.60937
3.97262,561.345
3.94048,17.0198
3.94048,448.355
3.99588,8.87798
3.99588,833.491
3.98147,-37.0925
3.98147,392.583
3.94638,15.8627
3.94638,440.396
3.97955,0.694218
3.97955,629.832
4.00282,36.7841
3.97931,-21.8479
3.96875,32.8704
3.96875,529.766
3.98054,33.9554
3.98054,572.598
3.96916,-13.1708
3.96197,19.6238
3.96197,455.628
3.98916,-4.29872
3.98916,562.441
3.95236,31.3506
3.95236,621.034
4.00375,13.9262
4.00375,532.115
3.96032,39.4553
3.96032,621.111
3.99091,72.4168
3.99091,684.469
3.9834,6.99718
4.00426,12.8084
4.00426,564.463
3.94466,23.8111
3.94466,517.786
3.9734,21.0401
3.9734,600.893
3.92413,6.48285
3.92413,357.975
3.98291,7.30738
3.98291,567.958
3.96243,38.396
3.96243,865.702
3.9657,21.8783
3.9657,683.61
3.98361,30.7498
3.98361,610.949
3.99319,1.25173
3.98782,19.1127
3.98782,762.745
3.99703,32.9746
3.99703,629.71
3.96416,17.8489
3.96416,604.511
3.95375,-22.5187
3.95375,623.433
3.95458,-10.0509
3.95458,585.436
3.9834,45.3182
3.9834,511.221
3.96641,71.3004
3.96641,842.79
3.9713,21.2205
3.9713,643.835
4.00511,18.5896
4.00511,638.457
3.99977,27.3852
3.96264,-1.84992
3.96264,544.576
3.9834,22.0347
3.9834,749.747
3.94141,52.6275
3.90585,16.517
3.90585,798.05
3.97334,2.63223
3.91746,-10.6578
3.91746,512.892
3.94175,30.7568
3.94175,556.189
3.99387,12.6618
3.99387,513.559
3.95666,16.4569
3.95666,577.176
3.97166,19.9551
3.96278,1.13741
3.96278,488.145
3.9434,25.6034
3.9434,451.833
3.95427,-23.2948
3.95427,691.017
3.95742,21.1207
3.95742,593.111
3.95966,3.56129
3.95966,441.603
3.95806,1.44836
3.95806,607.496
4.01732,25.0829
4.01732,616.208
3.98476,32.62
3.98476,553.157
3.97531,29.5962
3.97531,654.517
4.01066,-9.48784
4.01066,705.493
3.94059,-19.699
3.94059,622.993
3.9402,32.1236
3.9402,550.21
3.94388,1.96825
3.94388,652.178
3.987,6.61161
3.987,625.637
3.99233,17.4127
3.99233,642.611
3.95078,19.3851
3.95078,612.857
3.94008,-0.930375
3.94008,708.094
3.97431,-1.24273
3.97431,550.608
3.981,24.1049
3.981,582.736
4.00194,-22.5031
4.00194,519.891
3.97247,-18.5494
3.97247,661.502
3.96624,8.07205
3.96624,580.793
3.97314,14.1389
3.97314,670.809
4.00623,21.1411
4.00623,500.558
3.99756,35.0699
3.99756,702.881
3.94962,44.856
3.94962,651.424
4.01422,72.7211
4.01422,646.376
3.96939,37.3618
3.96939,703.13
3.98093,19.8441
3.98093,661.18
3.96796,-6.88703
3.96796,593.783
3.9321,36.4941
3.9321,594.623
3.96006,40.0138
3.96006,469.868
3.95874,20.0529
3.98675,7.53422
3.98675,700.86
3.98611,6.85361
3.98611,761.428
3.96337,7.66542
3.96337,604.483
3.9478,63.2012
3.9478,442.546
3.98413,6.83958
3.98413,718.165
3.97159,25.5014
3.97159,642.829
3.908,28.1821
3.908,513.746
4.00657,46.2018
4.00657,541.325
4.00956,33.7688
3.99002,41.4255
3.99002,527.986
3.98732,35.4833
3.98732,678.988
3.9945,27.2628
3.9945,496.814
4.01112,18.1519
4.01112,750.82
3.97525,12.3963
3.97525,457.366
3.99443,-6.88028
3.99443,589.589
3.99322,11.5691
3.99322,690.131
3.99523,57.4599
3.99523,856.415
3.97258,-16.14
3.97258,529.527
4.01274,51.49
3.94994,28.5556
3.94994,542.678
3.91445,-5.62296
3.91445,696.534
3.97212,37.178
3.97212,656.262
3.93158,17.832
3.9842,15.4946
3.9842,674.535
3.9899,44.6417
3.9899,673.268
3.99205,-2.6325
3.97979,1.76553
3.97979,607.842
3.90989,-32.5704
3.90989,543.079
3.98578,-5.83232
3.98578,473.002
3.99746,30.8696
3.99746,512.872
4.01437,42.8588
4.01437,529.068
3.96975,1.80778
3.96975,574.459
3.94656,10.0286
4.00667,7.42383
4.00667,591.783
3.95032,39.8301
3.95032,709.68
3.97366,34.8735
4.00968,11.0658
4.00968,658.562
3.9951,11.76
3.9951,444.616
3.99797,24.0122
3.99797,579.103
3.96143,10.8244
3.96143,463.899
3.94874,30.4155
3.94874,725.906
3.97218,36.957
3.97218,618.833
3.97596,12.2529
3.91381,-0.409672
3.91381,713.736
4.00245,0.405931
4.00245,484.327
3.96148,11.6829
3.96148,678.75
3.93627,16.7573
3.93627,544.937
3.96855,-10.5879
3.96855,579.606
3.94418,12.7987
3.94418,562.251
4.00161,-26.569
4.00161,607.617
4.00208,-21.9443
4.00208,608.635
3.94588,13.9569
3.94588,686.795
3.97603,18.6753
3.9906,11.1272
3.9906,466.897
3.98291,-4.76818
3.98291,591.767
4.02663,67.1129
4.02663,804.296
3.97276,21.4696
3.97276,652.95
3.94884,3.02824
3.94884,581.837
3.99266,35.1723
3.99266,689.268
3.96169,15.4311
3.96169,536.491
3.97769,57.0187
3.97769,409.748
3.96818,34.8696
3.96818,539.158
3.97598,0.816607
3.97598,491.498
3.97421,41.1115
3.97421,496.34
3.99058,9.53426
3.99058,717.445
4.00186,21.4228
4.00186,651.579
4.03487,44.3358
4.03487,594.487
3.96141,49.1859
3.96141,628.379
3.99909,-18.8679
3.99909,611.852
3.94934,12.6152
3.94934,588.461
3.92263,29.7387
3.92263,649.526
4.01295,33.3945
4.01295,546.803
3.95322,17.488
3.95322,742.409
3.98771,26.5757
3.98771,654.513
3.98727,24.101
3.98727,671.862
3.97594,-5.35003
3.97594,699.045
3.9553,22.4308
3.96944,36.3587
3.96944,559.726
3.98299,53.7713
3.98299,583.118
3.94728,9.79403
3.94728,686.728
3.9571,-1.56687
4.01426,35.481
4.01426,595.472
3.96914,-2.89629
3.96914,660.069
3.91421,39.4765
3.91421,546.343
3.98034,-3.97815
3.98034,682.616
3.97734,12.9294
3.97734,528.64
3.95715,20.9968
3.95715,501.66
3.97301,20.5087
3.97301,571.897
3.92557,36.4792
3.92557,659.059
3.96276,-4.79709
3.96276,441.403
3.976,45.7279
3.976,594.334
3.96837,16.6605
3.96837,892.123
3.95341,16.1742
4.04783,24.9456
4.04783,498.691
3.93018,27.804
3.93018,639.009
3.96606,16.8353
3.96606,734.281
3.93964,47.3476
3.99938,14.2665
3.99938,601.708
3.9982,19.6866
3.9982,676.247
3.96428,31.751
3.96428,553.943
3.98035,23.6895
3.98035,677.645
3.99073,-11.8399
3.99073,536.576
3.90492,15.9235
3.90492,518.416
3.96836,28.5042
3.96836,589.811
3.92859,36.8849
3.92859,504.642
3.95019,21.9109
3.95019,521.872
3.98209,35.6996
3.98209,569.551
3.91721,26.275
3.91721,653.826
4.00681,12.3862
4.00681,616.404
3.95913,18.2538
3.95913,725.709
3.93239,46.3399
3.93239,661.224
3.99496,45.6307
3.99496,532.504
3.96435,12.8897
3.96435,591.246
3.9676,39.2405
3.9676,735.346
3.95314,-0.364201
3.95314,607.127
3.96467,4.36983
3.96467,511.197
3.96285,46.9623
3.96285,568.162
3.99208,17.1208
3.99208,406.409
3.94244,24.8855
3.94244,493.068
3.98111,33.0458
3.98111,562.661
3.97568,7.38648
3.97568,575.776
3.95892,29.115
3.95892,552.697
3.92482,43.5547
3.92482,652.534
4.00055,51.931
4.00055,568.057
3.95159,7.75101
3.95159,623.447
3.97599,29.0673
3.97599,525.963
3.98818,6.77233
3.98818,655.923
3.97897,11.9428
3.97897,602.361
3.9471,4.39718
3.95255,31.1789
3.95255,623.316
3.95958,28.2027
3.95958,535.681
3.9554,19.8038
3.9554,556.649
3.96699,43.2212
4.0071,11.1734
4.0071,474.715
3.9594,26.0184
3.9594,621.145
3.97181,9.48626
3.97181,774.349
3.96693,-0.844308
3.96693,666.824
3.93333,13.5398
3.93932,12.7835
3.93932,697.396
3.97487,17.5307
3.97487,543.083
3.95804,22.0109
3.95804,595.683
3.97722,-2.4067
3.96774,-9.6177
3.96774,597.89
3.97524,-3.00819
3.97524,537.461
3.98714,42.0887
3.98714,582.101
3.996,20.422
3.996,529.975
3.96377,17.6248
3.96377,797.251
3.95694,-7.82039
3.95694,564.911
3.97345,50.2396
3.97345,539.925
3.97707,20.411
3.97707,425.284
3.96414,4.45418
3.96414,641.107
3.9521,-4.35445
3.9521,732.351
3.96769,47.6612
3.96769,670.025
3.984,16.2899
3.984,470.491
3.96942,52.9175
3.96942,593.932
3.91931,29.4323
3.91931,507.377
3.95138,5.30262
3.95138,689.966
3.93235,41.9516
3.93235,555.06
3.98124,38.0394
3.98124,497.994
3.99781,7.68039
3.99781,464.676
3.97307,25.023
3.97307,511.56
3.98216,40.4642
3.98216,578.296
3.91502,35.9161
3.91502,527.669
3.95852,15.5475
3.95852,540.281
3.95649,27.1952
3.95649,591.24
3.9806,-12.97
3.9806,438.407
3.98433,18.0287
3.98433,602.246
3.98036,29.4651
3.98036,407.523
3.93515,-4.86472
3.93515,697.93
3.94707,-9.97684
3.94707,501.549
3.96449,37.8969
3.96724,12.8045
3.96724,552.724
3.97956,-7.60921
3.97956,494.028
3.99678,42.0153
3.99678,554.563
3.97594,15.799
3.97594,552.227
3.94064,40.1451
3.94064,695.998
3.9671,4.81244
3.9671,743.113
3.94542,9.87311
3.94542,726.949
3.96341,21.1878
3.96341,640.799
3.94896,45.164
3.94896,601.137
3.9567,-2.07178
3.9567,599.579
3.89249,25.7843
3.89249,745.946
3.94058,14.5273
3.94058,538.403
3.99669,0.264687
3.99669,643.798
3.94675,-15.5975
3.94675,526.432
3.97323,-5.08268
3.97323,479.569
4.00217,29.8247
4.00217,559.668
4.01697,51.065
4.01697,765.434
3.966,25.4167
3.966,606.174
3.94329,25.3206
3.94329,563.05
3.99939,-2.56349
3.99537,7.92481
3.99537,492.674
3.91996,5.46726
3.91996,525.26
3.96374,3.22578
3.96374,656.397
3.93536,19.1732
3.93536,547.576
3.98335,50.1404
3.98335,601.21
3.97745,23.5141
3.97745,531.648
3.96049,31.2185
3.99006,-5.68173
3.99006,537.828
3.96351,6.45122
3.96351,596.072
3.96409,18.1625
3.96409,636.261
3.97299,21.7922
3.97299,542.135
3.99649,-21.2521
3.99649,435.766
3.98229,-17.6592
3.98229,647.5
3.92151,-8.92571
3.92151,409.978
3.9492,-5.09383
3.9492,585.235
3.96228,15.3314
3.94582,14.1973
3.94582,597.094
3.95838,29.1184
3.95838,673.079
4.00003,-15.1809
4.00003,584.7
4.0442,-7.08418
4.0442,694.313
3.98258,-6.1914
3.98258,740.386
3.97837,-9.78834
3.97837,577.111
3.96185,-8.20155
3.96185,743.637
3.95964,9.43308
3.97731,-14.8086
3.97731,556.567
3.95133,25.5712
3.95133,662.204
3.99532,34.5935
3.99532,798.753
3.9609,22.9746
3.95785,-0.389711
3.98803,-16.4174
3.98803,569.171
3.9358,28.3838
3.9358,595.833
3.99405,25.825
3.99405,553.699
3.92742,51.2113
3.92742,440.191
3.98969,5.72427
3.98969,620.1
4.01229,2.84662
4.01229,699.167
4.00105,25.8535
4.00105,605.859
3.94549,65.1612
3.94549,520.354
4.01729,20.7693
4.01729,721.54
4.00545,17.263
4.00545,572.796
3.94395,4.2183
3.94395,472.522
4.04716,4.62005
4.04716,444.299
3.90238,-12.0613
3.99488,-21.7891
3.99488,695.822
3.95011,12.581
3.96931,33.5446
3.96931,591.116
3.96995,20.3515
3.96995,602.789
3.9118,36.3996
3.9118,694.039
3.97185,18.2696
3.97185,468.48
3.98886,40.6091
3.98886,618.057
3.92207,2.41718
3.97866,6.54872
3.97866,654.407
3.97994,4.43731
3.97994,357.244
3.97804,16.5002
3.97804,811.328
3.94474,-6.75229
3.94474,461.376
3.96294,-4.91648
3.96294,476.651
3.98451,6.14998
3.98451,640.003
3.92949,13.2679
3.92949,808.164
3.98932,10.3001
3.98932,505.318
3.9732,17.2315
3.9732,492.503
3.9762,-1.02161
3.94339,25.4501
3.94339,630.144
3.96149,-22.8546
3.96149,651.523
3.99015,36.3006
3.99015,522.004
4.02209,18.2618
4.02209,595.751
4.00117,15.9282
4.00117,616.124
3.92545,-3.11475
3.92545,488.337
3.93961,65.9839
3.93961,754.758
3.96216,-34.0881
3.96216,603.675
3.99007,7.91241
3.99007,577.309
3.95307,22.7146
3.95307,568.415
3.94679,42.2823
3.94679,500.248
3.99326,-4.87517
3.99326,463.435
3.9347,-3.20583
3.9347,613.67
3.99921,33.5422
3.99921,509.008
3.98905,14.6094
3.98905,654.345
3.98036,41.3513
3.98036,526.188
3.95201,25.9356
3.95201,661.329
3.94001,2.38441
3.94001,560.431
3.98909,34.4724
3.98909,579.78
3.95107,-0.748492
3.95107,463.043
4.017,27.066
4.017,625.539
3.94291,5.8369
3.94291,673.726
3.96534,30.6135
3.96534,609.337
3.95298,12.3271
3.93231,17.6229
4.00639,9.81264
4.00639,622.414
3.98836,21.213
3.98836,553.918
3.99669,-21.475
3.99669,619.915
4.04522,-5.64944
4.04522,651.739
3.96324,15.6723
3.96324,610.96
3.94532,25.4677
3.94532,610.188
3.991,9.52255
3.991,529.272
3.99536,31.35
3.99536,568.383
3.93092,15.8014
3.93092,644.54
3.92702,-26.4173
3.92702,574.465
3.95597,6.1559
3.95597,595.257
3.97518,19.5644
3.97518,533.592
4.00952,7.92526
4.00952,578.251
3.97087,16.0228
3.97087,624.601
3.95017,5.49391
3.95017,544.596
3.97363,9.32751
3.97363,515.967
3.93929,4.35344
3.93929,660.487
3.96967,13.4245
3.96967,490.685
3.9917,-6.20601
3.9917,500.436
3.99459,9.14298
3.99459,558.115
3.99459,630.669
3.965,18.7527
3.965,465.723
3.91869,43.2462
3.91869,799.378
3.93745,-17.7053
3.97362,9.1512
3.97362,668.113
3.94284,42.039
3.94284,720.047
3.95749,41.9123
3.95749,436.196
3.98386,14.9628
3.98386,483.037
3.96787,4.45558
3.96787,824.456
3.96721,4.34756
3.96721,660.216
3.96049,25.2563
3.96049,516.307
3.9945,29.4319
3.9945,735.514
3.94832,15.187
3.94832,388.003
3.96926,17.9534
3.96926,635.547
3.95527,4.90407
3.95527,704.93
3.99453,21.3367
3.99453,489.529
3.98074,-29.8102
3.96197,-9.41206
3.96197,585.174
4.00713,55.3111
4.00713,644.593
3.98102,-27.1922
3.98102,523.585
4.00482,-2.88354
4.00482,655.875
4.02653,24.2771
4.02653,720.326
3.90213,25.0454
3.90213,600.683
3.99123,22.2479
3.99123,558.165
3.99517,0.394781
3.99517,537.519
3.97066,38.3431
3.97066,473.182
3.91308,21.926
3.91308,563.921
3.99981,21.6356
3.99981,690.101
3.95828,59.1116
3.95828,501.373
3.95926,34.4653
3.95926,521.159
3.94324,-6.56004
3.94324,670.271
4.01072,51.7862
4.01072,774.037
3.98671,-1.4496
3.98671,573.964
3.95981,37.0839
3.95981,653.331
3.96021,15.1161
3.96021,614.611
3.94112,0.592878
3.94112,793.313
3.962,16.5144
3.962,508.427
3.9331,26.4326
3.9331,622.043
3.9726,46.1077
3.9726,711.447
3.9803,13.3749
3.9803,657.133
4.00248,3.7493
4.00248,659.488
4.03924,12.3543
3.96021,21.8678
3.96021,622.801
3.99776,9.52982
3.99776,520.866
3.95615,-10.5057
3.95615,637.294
3.96853,30.0279
3.96853,442.046
4.04853,-2.83717
4.00489,11.6843
4.00489,463.057
3.96265,10.3541
3.96265,714.623
3.95954,4.76493
3.93444,-29.848
3.93444,668.144
3.9732,12.597
3.9732,572.724
3.98372,10.052
3.98372,408.328
3.99314,0.342836
3.99314,677.322
3.98229,31.6951
3.98229,702.378
3.97783,4.9995
3.97783,494.011
3.95038,11.1947
3.95038,545.211
3.95359,-11.7594
3.95359,624.3
3.94981,10.9327
3.94981,479.444
3.93589,8.6692
3.93589,556.002
4.03491,-16.2526
4.03491,572.63
3.9518,-25.3275
3.9518,604.534
3.92773,15.0672
3.92773,618.3
4.00593,-4.24632
4.00593,694.5
3.99095,14.1047
3.99095,574.295
3.92276,41.1447
3.92276,485.841
3.92944,7.36857
3.92944,632.535
4.0054,-24.7451
4.0054,600.343
3.98546,42.905
3.98546,628.035
4.00907,7.53213
4.00907,691.02
3.97965,-9.07038
3.97965,593.852
3.96487,30.3458
3.96487,569.49
3.98722,15.3506
3.98722,680.852
3.95872,26.1597
3.95872,579.24
3.96105,7.02993
3.96105,603.051
3.98027,-4.42084
3.98027,665.655
3.96564,-2.46559
3.94018,-1.13138
3.94018,594.992
3.97379,4.26023
3.97379,378.721
3.95866,2.12036
3.95866,658.812
3.95777,31.1445
3.95777,752.674
3.9643,37.2611
3.94225,-22.7862
3.94225,587.717
3.98263,-19.0668
3.96332,5.44917
3.95292,6.00843
3.95292,504.941
3.99468,-4.28034
3.99468,565.07
3.94544,22.3724
3.94544,593.032
3.98849,25.5434
3.98849,615.473
3.98403,0.604742
3.98403,586.977
3.9716,16.0497
3.95241,-15.3108
3.94431,14.0104
3.94431,581.908
3.97919,43.607
3.97919,695.348
3.95125,6.94665
3.95125,754.006
3.9926,0.491182
3.93881,-1.04957
3.93881,522.516
3.94755,14.8089
3.95047,38.7825
3.95047,621.592
3.93201,21.5841
3.99919,24.0259
3.99919,599.344
3.90548,21.1464
3.90548,659.572
3.96623,-8.68867
3.96623,776.138
3.94515,21.9639
3.94515,733.465
3.99656,0.50621
3.99656,505.507
3.91415,-1.69875
3.91415,584.112
3.98891,18.1912
3.98891,564.801
3.97508,1.02209
3.97508,441.228
3.98833,6.51138
3.98833,437.025
3.97002,48.5288
3.97602,9.31984
3.97602,392.509
3.96904,-15.4148
3.96904,590.735
3.96506,32.5378
3.96506,470.841
3.91007,-7.88038
3.99015,7.31896
3.99015,462.165
3.9766,-11.6314
3.9766,604.701
3.93206,37.4133
3.93206,477.095
3.92317,32.3534
3.92317,716.351
3.96889,1.98517
3.96889,596.245
3.96681,1.62494
3.96681,612.332
3.99596,38.0527
3.99596,825.157
3.98339,5.46738
3.98339,621.229
3.94786,16.9461
3.98061,25.255
3.98061,659.806
3.93128,33.5504
3.93128,633.655
3.96133,16.08
3.96133,589.202
3.96604,28.9546
3.96604,402.08
3.96576,29.1592
3.96576,736.08
3.9435,-30.3513
3.9435,677.072
3.9436,31.2056
3.9436,838.058
3.9793,-17.42
3.9793,577.76
3.95897,0.971987
3.95897,506.558
3.99137,-3.80744
3.99137,645.458
3.97041,37.9829
3.96809,-13.2059
3.96809,479.927
3.94662,35.6423
3.94662,507.825
3.95742,30.4775
3.95742,609.752
3.92015,-4.37863
3.92015,376.218
3.95151,11.5265
3.95151,566.907
3.96398,6.34753
3.96398,793.419
3.95973,26.7952
3.95973,923.148
4.00286,22.7774
4.00286,746.845
3.99538,49.8796
3.99538,885.27
3.99051,8.00018
3.99051,724.72
3.92768,24.7417
3.92768,638.13
3.98105,29.6192
3.98616,16.7477
3.98616,724.416
4.00012,-26.1286
4.00012,555.003
3.97573,27.5722
3.97573,637.739
3.92573,14.3006
3.92573,440.358
3.94057,3.20459
3.94057,523.844
3.93078,43.6124
3.93078,477.459
3.98156,28.4716
3.98156,477.11
3.95513,43.7465
3.95513,618.586
3.9754,30.7615
3.9754,616.617
4.01282,21.2921
4.01282,670.206
3.98806,25.7705
3.98806,501.157
3.99941,-9.26667
3.99941,654.339
3.99315,-27.1277
4.00708,4.551
4.00708,669.265
3.97484,6.63356
3.97484,506.696
3.96323,-4.88084
3.96323,692.649
3.99338,-14.804
3.99338,405.488
3.96838,-4.81643
3.96838,638.728
3.93499,24.6
3.93499,619.579
3.98089,22.859
3.98089,588.101
3.95698,-2.02622
3.95698,649.718
3.98872,8.06505
3.98872,515.482
3.93788,8.35179
3.93788,538.005
3.94607,54.7941
3.94607,669.963
3.96415,3.17681
3.93803,0.325227
3.93803,611.423
3.95554,27.8341
3.95554,703.83
3.98443,63.0501
3.98443,585.481
3.97443,27.2931
4.00328,-13.6119
4.00328,428.857
3.99162,46.8969
3.99162,721.455
3.97792,6.0188
3.97792,640.264
3.96699,11.0134
3.96699,502.616
3.93064,19.3623
3.93064,476.905
3.97594,6.7749
3.97594,468.734
3.96032,13.6089
3.96032,533.785
3.98291,4.61801
3.98291,655.371
3.93951,49.1171
3.93951,437.319
3.98954,5.17961
3.98954,574.966
3.98942,10.3516
3.98942,704.829
3.96708,-12.154
3.96708,626.185
3.98258,33.7279
3.98258,730.73
3.95134,25.0119
3.95134,434.142
3.9889,30.3877
3.9889,667.362
3.97417,-0.584043
3.97417,525.905
3.94618,13.244
3.97487,42.4088
3.97487,458.369
3.933,-11.0827
3.933,675.498
3.96505,-24.4139
3.96505,468.004
3.93754,-1.00124
3.93754,641.16
3.97247,26.7237
3.97247,533.192
3.93717,1.20667
3.93717,658.257
3.98516,10.9931
3.98516,555.439
4.01185,6.03594
4.00837,12.2433
4.00837,412.015
3.92091,29.4172
3.9957,-9.8247
3.9957,662.484
3.92761,1.57074
3.92761,684.271
3.95973,22.7331
3.95973,634.124
3.97126,10.3103
3.97126,533.117
3.98265,0.849771
3.93642,16.9674
3.93642,445.992
3.92662,17.4418
3.92662,619.224
3.96115,1.5978
3.96115,640.042
3.98714,15.926
3.96042,-12.2681
3.96042,559.665
3.93477,29.2016
3.96314,21.6731
3.96314,676.245
3.96453,23.6443
3.96453,399.832
3.94987,21.9808
3.94987,636.827
4.01192,-12.2421
4.01192,449.444
3.95203,31.3781
3.95203,501.139
4.00574,32.4082
4.00574,543.789
3.9593,24.9491
3.9593,703.379
3.96886,18.9331
3.96886,613.126
3.98279,-15.3683
3.98279,571.749
3.9511,5.72667
3.9511,619.803
3.98026,31.7311
3.98026,517.966
4.00509,13.1035
4.00509,685.72
3.97671,37.3159
3.97671,758.756
3.96009,53.49
3.96009,572.464
4.02033,12.5252
4.02033,546.758
3.99633,9.84836
3.99633,639.558
4.0201,-5.53974
4.0201,669.662
3.98272,-8.89998
3.98272,486.481
3.98284,31.7089
3.98284,587.45
3.94431,11.4115
3.94431,641.849
4.00093,48.876
4.00093,622.508
3.95752,-1.15335
3.95752,558.605
3.98832,22.8563
3.98832,570.218
3.93541,24.9008
3.93541,753.221
4.00751,48.5805
4.00751,645.364
3.94686,18.3604
3.94686,739.248
3.91445,3.88697
3.91445,666.489
3.93985,0.988431
3.93985,693.094
3.96865,-1.38479
3.96865,601.427
3.98026,9.64157
4.00568,73.2497
3.92367,25.6488
3.92367,659.592
3.9597,38.1788
3.97945,25.1084
3.97945,577.27
3.97722,8.30818
3.97722,697.419
4.0169,8.14365
4.0169,612.345
3.9535,41.0968
3.9535,612.662
4.04002,8.48562
4.04002,801.649
3.98139,19.4815
3.98139,611.996
3.9669,5.52583
3.9669,669.07
3.9519,14.6118
3.94099,40.6834
3.94099,529.724
3.97021,3.40799
3.97021,624.72
3.98834,28.9196
3.97481,-8.77753
3.98087,27.2731
3.98087,630.872
4.03883,1.96226
4.03883,515.147
3.94347,-33.071
3.94347,460.933
3.96184,-31.532
3.95442,21.0081
3.95442,685.512
3.98061,29.776
3.98061,662.879
3.96707,13.9852
3.96707,577.619
3.96985,-19.2419
3.96985,579.592
3.96924,62.2079
3.96924,665.856
3.96931,16.1426
3.96931,738.511
3.98606,4.51374
3.98606,548.287
3.96602,-5.93867
3.96602,460.965
3.96121,8.42315
3.96121,681.09
3.98167,47.5503
3.98167,855.386
3.96201,33.8888
3.96201,578.625
3.99051,22.6176
3.99051,548.839
4.00352,23.7874
4.00352,616.087
4.01686,39.1257
4.01686,788.491
3.95933,14.115
3.98553,23.9271
3.9749,21.216
3.9749,651.31
3.99239,29.5434
3.99239,625.499
3.97155,28.8033
3.98556,2.54229
3.98556,478.29
3.94117,-4.64881
3.94117,624.878
3.98377,24.9293
3.98377,550.211
3.95335,48.6642
3.95335,563.096
3.94707,1.66838
3.94707,789.784
3.97447,47.2021
3.97447,519.307
3.98738,-5.69955
3.98738,702.515
3.97964,13.974
3.97964,547.15
3.92667,33.0403
3.92667,392.469
3.99211,41.0229
3.99211,765.88
3.97518,39.1367
3.97518,661.949
3.94126,39.8522
3.94126,368.162
3.94591,-6.49851
3.94591,590.239
3.95778,-10.3802
3.95778,709.298
3.96363,23.6543
3.96363,674.425
3.94682,13.9951
3.94682,619.024
3.98206,18.6584
3.98206,521.252
3.93902,10.6482
3.93902,479.589
3.99978,-12.7373
3.99978,750.312
3.96205,31.2117
3.96205,483.848
3.98093,37.0373
3.98093,587.478
3.965,39.3873
3.965,732.834
3.99199,6.1961
3.99199,564.944
3.96252,29.5355
3.96252,532.088
3.96652,-24.0739
3.96652,615.43
4.01165,32.3113
4.01165,727.035
3.94549,-6.32829
3.94549,571.275
3.98184,-20.268
3.98184,566.535
3.93062,-3.96995
3.95276,9.78817
3.95276,615.202
3.95896,-0.110198
3.95896,734.841
3.97226,-9.36501
3.97226,559.656
4.00463,21.9328
3.9936,16.1948
3.9936,581.03
3.98741,11.7472
3.98741,732.979
3.98165,25.0144
3.98165,758.793
3.96336,19.643
3.96336,556.629
3.94621,5.43802
3.94621,470.934
3.97314,32.4596
3.97314,465.997
4.01514,29.0752
4.01514,706.596
3.97801,8.31453
3.97801,687.54
3.94146,1.38602
3.94146,559.914
3.93733,6.64303
3.93733,567.532
3.95248,21.3194
3.95248,581.295
3.93229,57.792
3.93229,483.402
3.94469,-14.1758
3.94469,852.645
3.96689,7.30079
3.96689,653.431
4.00411,17.6109
4.00411,456.327
3.99701,13.4362
